doc_374	1575913619379789825
doc_375	1575913610983133184
doc_376	1575913582935429120
doc_377	1575913574501056512
doc_378	1575913573771268096
doc_379	1575913552035991552
doc_380	1575913540636270592
doc_381	1575913504762400768
doc_382	1575913480984502273
doc_383	1575913473980219408
doc_384	1575913416795262976
doc_385	1575913400583929856
doc_386	1575913396373012492
doc_387	1575913387556585476
doc_388	1575913376274059264
doc_389	1575913359639298050
doc_390	1575913355105402881
doc_391	1575913352714649600
doc_392	1575913327355740192
doc_393	1575913291607687185
doc_394	1575913286725271555
doc_395	1575913271298703362
doc_396	1575913266819497984
doc_397	1575913257507950592
doc_398	1575913254442143744
doc_399	1575913241116803072
doc_400	1575913227611148288
doc_401	1575913216512622592
doc_402	1575913215942590469
doc_403	1575913171986296832
doc_404	1575913162423123982
doc_405	1575913114742276103
doc_406	1575913101660225536
doc_407	1575913082580537345
doc_408	1575913059398230016
doc_409	1575913057712324631
doc_410	1575913047171813376
doc_411	1575913037982097408
doc_412	1575913037592408066
doc_413	1575913024145145856
doc_414	1575912975688515601
doc_415	1575912965064523776
doc_416	1575912950694658057
doc_417	1575912917454798857
doc_418	1575912912769585152
doc_419	1575912910689165312
doc_420	1575912893836447744
doc_421	1575912885699895296
doc_422	1575912875348353024
doc_423	1575912854355443712
doc_424	1575912852468400128
doc_425	1575912848718368768
doc_426	1575912824853127168
doc_427	1575912810126548992
doc_428	1575912809195618304
doc_429	1575912808272666625
doc_430	1575912802593648640
doc_431	1575912797791477760
doc_432	1575912791495831552
doc_433	1575912785405710336
doc_434	1575912760390844416
doc_435	1575912758960590850
doc_436	1575912741893640192
doc_437	1575912740988022784
doc_438	1575912728845115392
doc_439	1575912725175185408
doc_440	1575912710377570304
doc_441	1575912682309685248
doc_442	1575912681080602641
doc_443	1575912675296804864
doc_444	1575912665779933185
doc_445	1575912659370885135
doc_446	1575912630274998289
doc_447	1575912620871368708
doc_448	1575912605356785665
doc_449	1575912588617318400
doc_450	1575912558225108992
doc_451	1575912553573601280
doc_452	1575912504370552832
doc_453	1575912496766107674
doc_454	1575912490847944729
doc_455	1575912479581822977
doc_456	1575912460594610177
doc_457	1575912452994527233
doc_458	1575912445209903106
doc_459	1575912413538701312
doc_460	1575912374946525184
doc_461	1575912365941436418
doc_462	1575912364842418176
doc_463	1575912351152283648
doc_464	1575912339421155328
doc_465	1575912328331075584
doc_466	1575912327702286336
doc_467	1575912323725901843
doc_468	1575912302024732672
doc_469	1575912295276113920
doc_470	1575912283523498020
doc_471	1575912279694090241
doc_472	1575912249272606721
doc_473	1575912208282054657
doc_474	1575912204716892160
doc_475	1575912194465841153
doc_476	1575912194323386368
doc_477	1575912174131630080
doc_478	1575912170906587137
doc_479	1575912164556410880
doc_480	1575912158113603584
doc_481	1575912147258949655
doc_482	1575912130351890432
doc_483	1575912127835127819
doc_484	1575912123628077057
doc_485	1575912108499386374
doc_486	1575912108054790148
doc_487	1575912101490483200
doc_488	1575912099171082240
doc_489	1575912096855777280
doc_490	1575912079936131074
doc_491	1575912074072715264
doc_492	1575912058365042688
doc_493	1575912058163408896
doc_494	1575912047438884864
doc_495	1575912020368449536
doc_496	1575912008989306881
doc_497	1575911994221379600
doc_498	1575911993730473985
doc_499	1575911984733728769
doc_500	1575911982636711941
doc_501	1575911964555247616
doc_502	1575911956539912192
doc_503	1575911950785167375
doc_504	1575911925526896640
doc_505	1575911914344894469
doc_506	1575911908044963840
doc_507	1575911906506080256
doc_508	1575911851199991808
doc_509	1575911845927567375
doc_510	1575911819582898176
doc_511	1575911816693452801
doc_512	1575911798766813185
doc_513	1575911788650151947
doc_514	1575911783306362880
doc_515	1575911778906968064
doc_516	1575911758006403072
doc_517	1575911695536558080
doc_518	1575911686556377088
doc_519	1575911684429950976
doc_520	1575911684115308546
doc_521	1575911683817869315
doc_522	1575911658232242177
doc_523	1575911638892322816
doc_524	1575911631829073921
doc_525	1575911622152888320
doc_526	1575911599570829315
doc_527	1575911589475020801
doc_528	1575911553055989761
doc_529	1575911550485135366
doc_530	1575911545221136385
doc_531	1575911512534761472
doc_532	1575911472663646209
doc_533	1575911465055404033
doc_534	1575911457040236544
doc_535	1575911455135670273
doc_536	1575911446462222336
doc_537	1575911410625921038
doc_538	1575911392145817601
doc_539	1575911385015672833
doc_540	1575911367336288257
doc_541	1575911346000269312
doc_542	1575911339083825152
doc_543	1575911331135471623
doc_544	1575911321295519744
doc_545	1575911318930227200
doc_546	1575911311007178752
doc_547	1575911296012165121
doc_548	1575911281789308928
doc_549	1575911258850664450
doc_550	1575911255810134017
doc_551	1575911251447730176
doc_552	1575911243382083585
doc_553	1575911238244061186
doc_554	1575911228526018584
doc_555	1575911217901682688
doc_556	1575911211429875713
doc_557	1575911210234523648
doc_558	1575911192090259457
doc_559	1575911180480090112
doc_560	1575911172603187201
doc_561	1575911169344167936
doc_562	1575911167406788608
doc_563	1575911137937326081
doc_564	1575911133768130560
doc_565	1575911130999857152
doc_566	1575911121831108608
doc_567	1575911109998964736
doc_568	1575911102751178753
doc_569	1575911081914105857
doc_570	1575911064193363968
doc_571	1575911063144407040
doc_572	1575911054454013981
doc_573	1575911037240365057
doc_574	1575911022460022785
doc_575	1575911002658705408
doc_576	1575910996140359681
doc_577	1575910991342501889
doc_578	1575910911310991360
doc_579	1575910907984723978
doc_580	1575910905581387810
doc_581	1575910903425695745
doc_582	1575910899634032640
doc_583	1575910895288565775
doc_584	1575910861767589888
doc_585	1575910859381129240
doc_586	1575910858017755136
doc_587	1575910856155893760
doc_588	1575910855274905614
doc_589	1575910854570127361
doc_590	1575910854037340161
doc_591	1575910850044362752
doc_592	1575910831413374976
doc_593	1575910814174920715
doc_594	1575910810945216513
doc_595	1575910807992688640
doc_596	1575910806146801665
doc_597	1575910785846738944
doc_598	1575910783644356608
doc_599	1575910780372852736
doc_600	1575910749817692160
doc_601	1575910748219285504
doc_602	1575910748072554496
doc_603	1575910725541068801
doc_604	1575910697396932609
doc_605	1575910690434564110
doc_606	1575910675733688320
doc_607	1575910656234074112
doc_608	1575910626915889152
doc_609	1575910624709992448
doc_610	1575910611208355875
doc_611	1575910603495030793
doc_612	1575910598176436225
doc_613	1575910593252495365
doc_614	1575910590685773825
doc_615	1575910564873789440
doc_616	1575910563892240384
doc_617	1575910563812560896
doc_618	1575910543059132417
doc_619	1575910522327044096
doc_620	1575910493969080320
doc_621	1575910493251944459
doc_622	1575910475111407616
doc_623	1575910471626067968
doc_624	1575910466760474624
doc_625	1575910466651492352
doc_626	1575910464982503424
doc_627	1575910448540663858
doc_628	1575910443193110530
doc_629	1575910429657702400
doc_630	1575910404034768896
doc_631	1575910399635263489
doc_632	1575910393767133184
doc_633	1575910370447089664
doc_634	1575910361298968576
doc_635	1575910358664912897
doc_636	1575910357293764608
doc_637	1575910347378413568
doc_638	1575910325966188544
doc_639	1575910315392483340
doc_640	1575910304159977472
doc_641	1575910303765667845
doc_642	1575910300527869964
doc_643	1575910294269833216
doc_644	1575910276175892480
doc_645	1575910274703540225
doc_646	1575910270701948928
doc_647	1575910232982970368
doc_648	1575910222438465536
doc_649	1575910211935604737
doc_650	1575910210635714560
doc_651	1575910195699585024
doc_652	1575910184794304513
doc_653	1575910170202456071
doc_654	1575910161222619136
doc_655	1575910154532712448
doc_656	1575910147352072194
doc_657	1575910120021962752
doc_658	1575910115370115072
doc_659	1575910114841739264
doc_660	1575910098093809664
doc_661	1575910088656592896
doc_662	1575910040736714752
doc_663	1575910013826220052
doc_664	1575910005102059520
doc_665	1575909976047902721
doc_666	1575909973892399105
doc_667	1575909963998068736
doc_668	1575909954787368962
doc_669	1575909952111132672
doc_670	1575909944641085440
doc_671	1575909943143563264
doc_672	1575909942971842569
doc_673	1575909937137565723
doc_674	1575909929818664962
doc_675	1575909928862203926
doc_676	1575909925498155008
doc_677	1575909923656851456
doc_678	1575909915087863808
doc_679	1575909904845402112
doc_680	1575909899204120577
doc_681	1575909872159182849
doc_682	1575909869726605313
doc_683	1575909857244463130
doc_684	1575909833928163328
doc_685	1575909814437179392
doc_686	1575909806660931584
doc_687	1575909801942405120
doc_688	1575909801267122176
doc_689	1575909796771135489
doc_690	1575909779712589824
doc_691	1575909761685803008
doc_692	1575909760536555520
doc_693	1575909755108790273
doc_694	1575909752831643648
doc_695	1575909744724049925
doc_696	1575909742001934341
doc_697	1575909741355597825
doc_698	1575909716072755200
doc_699	1575909709764231169
doc_700	1575909692706103296
doc_701	1575909689942237184
doc_702	1575909666021933056
doc_703	1575909664847695872
doc_704	1575909653867040768
doc_705	1575909644689899522
doc_706	1575909639178158080
doc_707	1575909632530432029
doc_708	1575909628776710146
doc_709	1575909616294428672
doc_710	1575909604156125184
doc_711	1575909603686203398
doc_712	1575909592323612672
doc_713	1575909548832870400
doc_714	1575909540281057280
doc_715	1575909532307312640
doc_716	1575909527924490241
doc_717	1575909523851988993
doc_718	1575909523805478912
doc_719	1575909521205215256
doc_720	1575909504415191042
doc_721	1575909485482504192
doc_722	1575909479220416512
doc_723	1575909471234277391
doc_724	1575909461512060928
doc_725	1575909453328793607
doc_726	1575909447326744578
doc_727	1575909435821953024
doc_728	1575909433569427466
doc_729	1575909406440443907
doc_730	1575909390862807040
doc_731	1575909387230932992
doc_732	1575909370138853381
doc_733	1575909363654578176
doc_734	1575909363172388864
doc_735	1575909354682949633
doc_736	1575909336345300993
doc_737	1575909318011998213
doc_738	1575909311343214604
doc_739	1575909309942321152
doc_740	1575909289134157825
doc_741	1575909227306315776
doc_742	1575909199330316288
doc_743	1575909196712886278
doc_744	1575909183550988289
doc_745	1575909165897113601
doc_746	1575909158746038277
doc_747	1575909140131876865
doc_748	1575909138693238784
doc_749	1575909135761420288
doc_750	1575909129394487296
doc_751	1575909123807494147
doc_752	1575909120040992770
doc_753	1575909119604785153
doc_754	1575909106053189632
doc_755	1575909103112798229
doc_756	1575909103029059585
doc_757	1575909100621381652
doc_758	1575909100202110977
doc_759	1575909082237747212
doc_760	1575909081965101056
doc_761	1575909069332033537
doc_762	1575909062469992448
doc_763	1575909055524225034
doc_764	1575909050667372544
doc_765	1575909015590428672
doc_766	1575909015414095878
doc_767	1575909014965305351
doc_768	1575909012578906113
doc_769	1575908987970764800
doc_770	1575908984149577728
doc_771	1575908981972774912
doc_772	1575908976830844928
doc_773	1575908961228050432
doc_774	1575908954869465088
doc_775	1575908948716425217
doc_776	1575908942248452096
doc_777	1575908938696241153
doc_778	1575908923496083457
doc_779	1575908915258310668
doc_780	1575908879887568897
doc_781	1575908873197670401
doc_782	1575908859889168384
doc_783	1575908855074127873
doc_784	1575908843623567360
doc_785	1575908843229712384
doc_786	1575908839689535506
doc_787	1575908817581359174
doc_788	1575908814490157086
doc_789	1575908792021065728
doc_790	1575908788439175169
doc_791	1575908768650756097
doc_792	1575908756407271424
doc_793	1575908748928827392
doc_794	1575908736182652928
doc_795	1575908735872290816
doc_796	1575908733061939220
doc_797	1575908712266747904
doc_798	1575908705463418891
doc_799	1575908705014775808
doc_800	1575908701525127168
doc_801	1575908696118669312
doc_802	1575908690686660608
doc_803	1575908669874933760
doc_804	1575908646159978498
doc_805	1575908622214737920
doc_806	1575908621355200512
doc_807	1575908618200924167
doc_808	1575908585619410945
doc_809	1575908585330335744
doc_810	1575908580938907648
doc_811	1575908570909900800
doc_812	1575908556033130496
doc_813	1575908546927292417
doc_814	1575908545362640906
doc_815	1575908544133869568
doc_816	1575908538722840576
doc_817	1575908525942853634
doc_818	1575908517428580352
doc_819	1575908495248920577
doc_820	1575908490240880641
doc_821	1575908489167355907
doc_822	1575908474168672256
doc_823	1575908467122094084
doc_824	1575908465662656512
doc_825	1575908458813177873
doc_826	1575908456040927233
doc_827	1575908453713051648
doc_828	1575908444967555072
doc_829	1575908441499090944
doc_830	1575908439318212611
doc_831	1575908438953332738
doc_832	1575908432485531661
doc_833	1575908429583253504
doc_834	1575908420355379201
doc_835	1575908419654938624
doc_836	1575908417062903810
doc_837	1575908412046589952
doc_838	1575908406355197952
doc_839	1575908404257640449
doc_840	1575908382179233792
doc_841	1575908378718613504
doc_842	1575908376957050880
doc_843	1575908371466797097
doc_844	1575908360645668864
doc_845	1575908357411864576
doc_846	1575908341041319943
doc_847	1575908339543789569
doc_848	1575908336200884224
doc_849	1575908335789826051
doc_850	1575908335538389011
doc_851	1575908335391342592
doc_852	1575908334338801664
doc_853	1575908334275903513
doc_854	1575908333545873408
doc_855	1575908333470597131
doc_856	1575908329297043458
doc_857	1575908317553213442
doc_858	1575908284351287297
doc_859	1575908283763695616
doc_860	1575908283583725568
doc_861	1575908274771152896
doc_862	1575908274494316544
doc_863	1575908260997083137
doc_864	1575908229221351424
doc_865	1575908228516696064
doc_866	1575908221373464576
doc_867	1575908219964096512
doc_868	1575908218190151694
doc_869	1575908195268116480
doc_870	1575908183738138624
doc_871	1575908163345616896
doc_872	1575908163089358848
doc_873	1575908133460799488
doc_874	1575908095632592896
doc_875	1575908064984985600
doc_876	1575908042071506945
doc_877	1575908033040830464
doc_878	1575908027664064512
doc_879	1575908015475019776
doc_880	1575907991907246080
doc_881	1575907963490816001
doc_882	1575907963361193990
doc_883	1575907962895450136
doc_884	1575907955525885952
doc_885	1575907950224617472
doc_886	1575907941433032704
doc_887	1575907935083020296
doc_888	1575907923061923841
doc_889	1575907910713909248
doc_890	1575907897808424960
doc_891	1575907895681912833
doc_892	1575907882796605441
doc_893	1575907874852700161
doc_894	1575907837544275969
doc_895	1575907836218990592
doc_896	1575907825989332992
doc_897	1575907797031473152
doc_898	1575907792434495488
doc_899	1575907791033843733
doc_900	1575907784113020929
doc_901	1575907780271439873
doc_902	1575907768095367168
doc_903	1575907761946173440
doc_904	1575907748306472960
doc_905	1575907717239259141
doc_906	1575907716769251330
doc_907	1575907701674364928
doc_908	1575907688508424194
doc_909	1575907687803817984
doc_910	1575907684125405184
doc_911	1575907670451798019
doc_912	1575907664067969025
doc_913	1575907661626736640
doc_914	1575907597449838592
doc_915	1575907577044807680
doc_916	1575907538373001217
doc_917	1575907538192674816
doc_918	1575907532656328717
doc_919	1575907531020550149
doc_920	1575907483511422976
doc_921	1575907447059120129
doc_922	1575907422488518656
doc_923	1575907420290834432
doc_924	1575907405573292032
doc_925	1575907404041965569
doc_926	1575907381808185352
doc_927	1575907359573962752
doc_928	1575907352720863232
doc_929	1575907350489071617
doc_930	1575907333703712772
doc_931	1575907304154841096
doc_932	1575907270335942658
doc_933	1575907265839857664
doc_934	1575907263688036352
doc_935	1575907257027534848
doc_936	1575907239902093312
doc_937	1575907234906705921
doc_938	1575907229701750793
doc_939	1575907224584871937
doc_940	1575907221162315776
doc_941	1575907213146656768
doc_942	1575907204942757888
doc_943	1575907185053138945
doc_944	1575907171522732032
doc_945	1575907167499997184
doc_946	1575907144045469697
doc_947	1575907138920415232
doc_948	1575907133862051840
doc_949	1575907126207479809
doc_950	1575907115654434816
doc_951	1575907077423214592
doc_952	1575907075779182601
doc_953	1575907075095683072
doc_954	1575907074936127490
doc_955	1575907065007992832
doc_956	1575907062181425152
doc_957	1575907043482836992
doc_958	1575907033446248448
doc_959	1575907018216546304
doc_960	1575906967524032517
doc_961	1575906921642881024
doc_962	1575906917175943169
doc_963	1575906915418198016
doc_964	1575906910477332480
doc_965	1575906903909367808
doc_966	1575906892848967681
doc_967	1575906874888966145
doc_968	1575906872737292288
doc_969	1575906868215414787
doc_970	1575906862829953025
doc_971	1575906860468535296
doc_972	1575906830420787214
doc_973	1575906817322123264
doc_974	1575906791589695489
doc_975	1575906775316193285
doc_976	1575906773130960896
doc_977	1575906746446512133
doc_978	1575906724925517825
doc_979	1575906699046981632
doc_980	1575906687956811777
doc_981	1575906683129315330
doc_982	1575906674900348928
doc_983	1575906640431263744
doc_984	1575906630876778496
doc_985	1575906603454574592
doc_986	1575906601285738496
doc_987	1575906592763314176
doc_988	1575906575583105024
doc_989	1575906547456446464
doc_990	1575906545900322816
doc_991	1575906544536862721
doc_992	1575906506909753345
doc_993	1575906504066080768
doc_994	1575906498127220736
doc_995	1575906365876293632
doc_996	1575906349073973249
doc_997	1575906348927270915
doc_998	1575906281117798405
doc_999	1575906269134659584
doc_1000	1575906242911907840
doc_1001	1575906237413310467
doc_1002	1575906225979478018
doc_1003	1575906189900058625
doc_1004	1575906189056974850
doc_1005	1575906173366112256
doc_1006	1575906160175038464
doc_1007	1575906159659188225
doc_1008	1575906143846768645
doc_1009	1575906138604068865
doc_1010	1575906109474635776
doc_1011	1575906086778871810
doc_1012	1575906031141498880
doc_1013	1575906028339675137
doc_1014	1575906003844882434
doc_1015	1575905995070619673
doc_1016	1575905980139044864
doc_1017	1575905973004546048
doc_1018	1575905955656892417
doc_1019	1575905955543322624
doc_1020	1575905922660155403
doc_1021	1575905912082268161
doc_1022	1575905910903668737
doc_1023	1575905903815147525
doc_1024	1575905867115139072
doc_1025	1575905863986020352
doc_1026	1575905853252972545
doc_1027	1575905823582216192
doc_1028	1575905820797464576
doc_1029	1575905801771753472
doc_1030	1575905779827478528
doc_1031	1575905777394454528
doc_1032	1575905773263081472
doc_1033	1575905765478764546
doc_1034	1575905737280475136
doc_1035	1575905732649689089
doc_1036	1575905729781071872
doc_1037	1575905728853950482
doc_1038	1575905725221863429
doc_1039	1575905721534844928
doc_1040	1575905708226203649
doc_1041	1575905701196881920
doc_1042	1575905681512681472
doc_1043	1575905642916749312
doc_1044	1575905595718524928
doc_1045	1575905593419698176
doc_1046	1575905592492687360
doc_1047	1575905588059348992
doc_1048	1575905585320497152
doc_1049	1575905568023363586
doc_1050	1575905564093460481
doc_1051	1575905558284357632
doc_1052	1575905553611902977
doc_1053	1575905547181707264
doc_1054	1575905497257066501
doc_1055	1575905487979266063
doc_1056	1575905473743663104
doc_1057	1575905473261293570
doc_1058	1575905471994773516
doc_1059	1575905459504136196
doc_1060	1575905441422491654
doc_1061	1575905427803340800
doc_1062	1575905416453693441
doc_1063	1575905402067505152
doc_1064	1575905370882686984
doc_1065	1575905326477590536
doc_1066	1575905310736142338
doc_1067	1575905279496986625
doc_1068	1575905272131829760
doc_1069	1575905219342319617
doc_1070	1575905160944943104
doc_1071	1575905156561969152
